".Brantley County, Georgia",18411.00,18428.00,18479.00,18561.00,18532.00,18257.00,18366.00,18437.00,18415.00,18832.00,18985.00,19109.00
".Brooks County, Georgia",16243.00,16314.00,16246.00,15982.00,15617.00,15649.00,15526.00,15670.00,15725.00,15617.00,15479.00,15457.00
".Bryan County, Georgia",30233.00,30215.00,30377.00,31267.00,32251.00,33034.00,33664.00,34792.00,35839.00,36999.00,38059.00,39627.00
".Bulloch County, Georgia",70217.00,70243.00,70559.00,72637.00,73102.00,71816.00,72651.00,73116.00,74642.00,75991.00,77242.00,79608.00
".Burke County, Georgia",23316.00,23326.00,23336.00,23506.00,23048.00,22824.00,22621.00,22632.00,22601.00,22545.00,22439.00,22383.00
".Butts County, Georgia",23655.00,23695.00,23786.00,23609.00,23438.00,23218.00,23341.00,23520.00,23736.00,24067.00,24192.00,24936.00
".Calhoun County, Georgia",6694.00,6697.00,6697.00,6625.00,6565.00,6596.00,6506.00,6534.00,6359.00,6389.00,6353.00,6189.00
".Camden County, Georgia",50513.00,50512.00,50661.00,50303.00,51351.00,51404.00,51909.00,52439.00,52394.00,53005.00,53651.00,54666.00
".Candler County, Georgia",10998.00,10999.00,11025.00,11209.00,11102.00,10960.00,10865.00,10873.00,10849.00,10706.00,10827.00,10803.00
".Carroll County, Georgia",110527.00,110570.00,110655.00,110728.00,111412.00,112265.00,113933.00,114461.00,116077.00,117390.00,117997.00,119992.00
".Catoosa County, Georgia",63942.00,63925.00,64069.00,64753.00,64864.00,65221.00,65467.00,65778.00,66265.00,66495.00,67380.00,67580.00
".Charlton County, Georgia",12171.00,12171.00,12853.00,13455.00,13348.00,13107.00,13051.00,13239.00,12842.00,12810.00,12919.00,13392.00
".Chatham County, Georgia",265128.00,265127.00,265799.00,271623.00,276164.00,277650.00,282201.00,285959.00,288615.00,289309.00,289166.00,289430.00
".Chattahoochee County, Georgia",11267.00,11263.00,11182.00,11257.00,12265.00,12245.00,11696.00,11042.00,10047.00,10205.00,10600.00,10907.00
".Chattooga County, Georgia",26015.00,26022.00,25959.00,25685.00,25627.00,25049.00,24861.00,24905.00,24836.00,24746.00,24782.00,24789.00
".Cherokee County, Georgia",214346.00,214381.00,215197.00,217732.00,220643.00,224314.00,230167.00,235329.00,241795.00,247763.00,253914.00,258773.00
".Clarke County, Georgia",116714.00,116688.00,117403.00,118229.00,119891.00,120888.00,120386.00,123561.00,124905.00,126815.00,127268.00,128331.00
".Clay County, Georgia",3183.00,3186.00,3177.00,3162.00,3106.00,3015.00,3072.00,3077.00,3005.00,2955.00,2884.00,2834.00
".Clayton County, Georgia",259424.00,259630.00,259877.00,262031.00,265294.00,264015.00,266629.00,272720.00,279333.00,284184.00,289197.00,292256.00
".Clinch County, Georgia",6798.00,6792.00,6764.00,6718.00,6690.00,6758.00,6781.00,6826.00,6742.00,6643.00,6603.00,6618.00
".Cobb County, Georgia",688078.00,688065.00,689495.00,696507.00,706322.00,716017.00,727543.00,739052.00,748178.00,752649.00,756070.00,760141.00
".Coffee County, Georgia",42356.00,42347.00,42728.00,42996.00,43124.00,43078.00,42884.00,42987.00,42908.00,42880.00,43055.00,43273.00
".Colquitt County, Georgia",45498.00,45496.00,45634.00,45772.00,46013.00,46126.00,45864.00,45466.00,45429.00,45480.00,45455.00,45600.00
".Columbia County, Georgia",124053.00,124016.00,124955.00,128804.00,132541.00,136141.00,139104.00,143837.00,147370.00,151529.00,154077.00,156714.00
".Cook County, Georgia",17212.00,17207.00,17185.00,17033.00,16904.00,17051.00,17297.00,17070.00,17162.00,17213.00,17171.00,17270.00
".Coweta County, Georgia",127317.00,127369.00,127937.00,129374.00,130593.00,132944.00,135140.00,138145.00,140497.00,143153.00,145998.00,148509.00
".Crawford County, Georgia",12630.00,12601.00,12587.00,12585.00,12579.00,12483.00,12401.00,12354.00,12268.00,12263.00,12334.00,12404.00
".Crisp County, Georgia",23439.00,23433.00,23433.00,23753.00,23589.00,23298.00,23061.00,22959.00,22905.00,22710.00,22617.00,22372.00
".Dade County, Georgia",16633.00,16643.00,16630.00,16600.00,16518.00,16453.00,16289.00,16162.00,16224.00,16254.00,16227.00,16116.00
".Dawson County, Georgia",22330.00,22382.00,22328.00,22340.00,22513.00,22732.00,23022.00,23369.00,23668.00,24406.00,25127.00,26108.00
".Decatur County, Georgia",27842.00,27842.00,27817.00,27651.00,27442.00,27391.00,27167.00,27049.00,26679.00,26706.00,26573.00,26404.00
".DeKalb County, Georgia",691893.00,691961.00,692443.00,698329.00,710557.00,717740.00,724892.00,734434.00,746802.00,751176.00,754906.00,759297.00
".Dodge County, Georgia",21796.00,21796.00,21761.00,21614.00,21517.00,21429.00,21173.00,21142.00,20854.00,20749.00,20793.00,20605.00
".Dooly County, Georgia",14918.00,14925.00,14854.00,14612.00,14415.00,14372.00,14246.00,14034.00,13853.00,13691.00,13709.00,13390.00
".Dougherty County, Georgia",94565.00,94564.00,94513.00,95063.00,94694.00,93411.00,92742.00,91513.00,90389.00,89457.00,89200.00,87956.00
".Douglas County, Georgia",132403.00,132282.00,132573.00,133106.00,133555.00,136024.00,138007.00,140173.00,141664.00,143376.00,145024.00,146343.00
".Early County, Georgia",11008.00,11008.00,10983.00,10790.00,10640.00,10540.00,10450.00,10462.00,10306.00,10317.00,10286.00,10190.00
".Echols County, Georgia",4034.00,4023.00,4015.00,4064.00,3967.00,3993.00,4032.00,4030.00,3956.00,3914.00,4000.00,4006.00
".Effingham County, Georgia",52250.00,52255.00,52464.00,52692.00,53330.00,54419.00,55410.00,57076.00,58699.00,60086.00,62228.00,64296.00
".Elbert County, Georgia",20166.00,20164.00,20100.00,19820.00,19576.00,19490.00,19387.00,19302.00,19136.00,19102.00,19095.00,19194.00
".Emanuel County, Georgia",22598.00,22596.00,22607.00,22492.00,22732.00,22631.00,22482.00,22471.00,22406.00,22533.00,22607.00,22646.00
".Evans County, Georgia",11000.00,11002.00,11021.00,10980.00,10678.00,10794.00,10811.00,10690.00,10648.00,10741.00,10702.00,10654.00
".Fannin County, Georgia",23682.00,23709.00,23685.00,23648.00,23615.00,23831.00,23863.00,24442.00,25032.00,25332.00,25981.00,26188.00
".Fayette County, Georgia",106567.00,106560.00,106938.00,107156.00,107315.00,108054.00,109199.00,110141.00,111218.00,112553.00,113181.00,114421.00
".Floyd County, Georgia",96317.00,96314.00,96431.00,96161.00,95940.00,95880.00,95868.00,96186.00,96698.00,97500.00,97964.00,98498.00
".Forsyth County, Georgia",175511.00,175484.00,176723.00,181794.00,186793.00,193801.00,202598.00,211250.00,220481.00,228940.00,236993.00,244252.00
".Franklin County, Georgia",22084.00,22093.00,22074.00,21972.00,21916.00,22045.00,22175.00,22267.00,22316.00,22864.00,23034.00,23349.00
".Fulton County, Georgia",920581.00,920445.00,925632.00,947469.00,973221.00,981472.00,991847.00,1005127.00,1022866.00,1038938.00,1050131.00,1063937.00
".Gilmer County, Georgia",28292.00,28294.00,28339.00,28325.00,28288.00,28717.00,28994.00,29514.00,29911.00,30443.00,30835.00,31369.00
".Glascock County, Georgia",3082.00,3086.00,3079.00,3103.00,3107.00,3060.00,3008.00,3020.00,2978.00,3032.00,2977.00,2971.00
".Glynn County, Georgia",79626.00,79627.00,79744.00,80111.00,80866.00,81497.00,82177.00,83311.00,84099.00,84675.00,84975.00,85292.00
".Gordon County, Georgia",55186.00,55221.00,55257.00,55520.00,55687.00,55761.00,55836.00,56324.00,56933.00,57164.00,57628.00,57963.00
".Grady County, Georgia",25011.00,25013.00,25021.00,25097.00,25270.00,25101.00,25215.00,25089.00,24869.00,24773.00,24774.00,24633.00
".Greene County, Georgia",15994.00,15996.00,15976.00,16050.00,16118.00,16243.00,16418.00,16617.00,16869.00,17203.00,17733.00,18324.00
".Gwinnett County, Georgia",805321.00,805286.00,808007.00,822415.00,836844.00,853459.00,870986.00,888494.00,904962.00,918186.00,927337.00,936250.00
".Habersham County, Georgia",43041.00,43032.00,43061.00,43043.00,43377.00,43154.00,43564.00,43792.00,44104.00,44535.00,45373.00,45328.00
".Hall County, Georgia",179684.00,179724.00,180033.00,182269.00,184102.00,186431.00,189142.00,192245.00,196159.00,198953.00,201538.00,204441.00
".Hancock County, Georgia",9429.00,9401.00,9433.00,9395.00,9079.00,8952.00,8571.00,8578.00,8633.00,8539.00,8368.00,8457.00
".Haralson County, Georgia",28780.00,28775.00,28758.00,28465.00,28310.00,28335.00,28487.00,28702.00,28830.00,29248.00,29561.00,29792.00
".Harris County, Georgia",32024.00,31994.00,32149.00,32307.00,32570.00,32532.00,32737.00,33155.00,33633.00,33943.00,34560.00,35236.00
".Hart County, Georgia",25213.00,25210.00,25240.00,25417.00,25513.00,25456.00,25362.00,25410.00,25471.00,25710.00,26071.00,26205.00
".Heard County, Georgia",11834.00,11829.00,11841.00,11731.00,11652.00,11564.00,11623.00,11556.00,11579.00,11751.00,11871.00,11923.00
".Henry County, Georgia",203922.00,203777.00,205039.00,206911.00,208005.00,210012.00,212957.00,216414.00,220896.00,225182.00,229728.00,234561.00
".Houston County, Georgia",139900.00,139819.00,140651.00,143775.00,145827.00,147527.00,148575.00,149323.00,151622.00,153202.00,155523.00,157863.00
".Irwin County, Georgia",9538.00,9513.00,9577.00,9676.00,9597.00,9345.00,9078.00,9135.00,9302.00,9352.00,9396.00,9416.00
".Jackson County, Georgia",60485.00,60461.00,60696.00,60974.00,60844.00,61268.00,62101.00,63418.00,65061.00,67644.00,70325.00,72977.00
".Jasper County, Georgia",13900.00,13894.00,13889.00,13832.00,13640.00,13597.00,13531.00,13683.00,13767.00,13882.00,14029.00,14219.00
".Jeff Davis County, Georgia",15068.00,15074.00,15111.00,15158.00,15192.00,15042.00,14927.00,15013.00,14965.00,15039.00,15048.00,15115.00
".Jefferson County, Georgia",16930.00,16916.00,16869.00,16769.00,16347.00,16240.00,16119.00,15917.00,15755.00,15630.00,15424.00,15362.00
".Jenkins County, Georgia",8340.00,8333.00,8320.00,8125.00,9108.00,9194.00,9034.00,8899.00,8812.00,8813.00,8765.00,8676.00
".Johnson County, Georgia",9980.00,9974.00,9986.00,9999.00,10004.00,9900.00,9803.00,9708.00,9660.00,9737.00,9706.00,9643.00
".Jones County, Georgia",28669.00,28668.00,28646.00,28740.00,28624.00,28576.00,28652.00,28441.00,28574.00,28466.00,28680.00,28735.00
".Lamar County, Georgia",18317.00,18311.00,18265.00,18160.00,18030.00,17929.00,18189.00,18236.00,18484.00,18600.00,18961.00,19077.00
".Lanier County, Georgia",10078.00,10077.00,10104.00,10482.00,10466.00,10412.00,10369.00,10269.00,10430.00,10425.00,10355.00,10423.00
".Laurens County, Georgia",48434.00,48435.00,48384.00,47891.00,47842.00,47733.00,47569.00,47486.00,47279.00,47376.00,47336.00,47546.00
".Lee County, Georgia",28298.00,28295.00,28414.00,28578.00,28708.00,29039.00,29122.00,29173.00,29184.00,29410.00,29751.00,29992.00
".Liberty County, Georgia",63453.00,63585.00,62765.00,65179.00,64412.00,62341.00,64091.00,61611.00,61473.00,61619.00,60606.00,61435.00
".Lincoln County, Georgia",7996.00,7996.00,7970.00,7872.00,7764.00,7734.00,7644.00,7722.00,7855.00,7856.00,7925.00,7921.00
".Long County, Georgia",14464.00,14344.00,14574.00,15088.00,15994.00,16484.00,17029.00,17658.00,18372.00,18780.00,19091.00,19559.00
".Lowndes County, Georgia",109233.00,109248.00,109689.00,111479.00,114071.00,112883.00,113506.00,113342.00,114360.00,115404.00,116309.00,117406.00
".Lumpkin County, Georgia",29966.00,29953.00,30282.00,30457.00,30686.00,30873.00,31120.00,31285.00,31415.00,32801.00,32899.00,33610.00
".McDuffie County, Georgia",21875.00,21867.00,21803.00,21614.00,21630.00,21499.00,21524.00,21462.00,21456.00,21511.00,21532.00,21312.00
".McIntosh County, Georgia",14333.00,14330.00,14311.00,14223.00,13883.00,14027.00,14064.00,14031.00,14057.00,14080.00,14322.00,14378.00
".Macon County, Georgia",14740.00,14743.00,14645.00,14454.00,14301.00,13976.00,13819.00,13688.00,13478.00,13254.00,13160.00,12947.00
".Madison County, Georgia",28120.00,28167.00,28212.00,28174.00,28070.00,28202.00,28362.00,28419.00,28856.00,29295.00,29642.00,29880.00
".Marion County, Georgia",8742.00,8738.00,8741.00,8701.00,8672.00,8580.00,8632.00,8558.00,8468.00,8403.00,8373.00,8359.00
".Meriwether County, Georgia",21992.00,21978.00,21818.00,21598.00,21335.00,21217.00,21208.00,21173.00,21074.00,21021.00,21094.00,21167.00
".Miller County, Georgia",6125.00,6127.00,6133.00,6071.00,6004.00,5899.00,5944.00,5848.00,5874.00,5813.00,5684.00,5718.00
".Mitchell County, Georgia",23498.00,23501.00,23502.00,23400.00,23086.00,22992.00,22715.00,22449.00,22455.00,22317.00,22135.00,21863.00
".Monroe County, Georgia",26424.00,26167.00,26179.00,26344.00,26373.00,26619.00,26667.00,26708.00,26905.00,27163.00,27503.00,27578.00
".Montgomery County, Georgia",9123.00,9181.00,9144.00,9030.00,8887.00,8957.00,8982.00,8942.00,8985.00,9024.00,9168.00,9172.00
".Morgan County, Georgia",17868.00,17871.00,17901.00,17907.00,17809.00,17682.00,17896.00,17948.00,18107.00,18373.00,18831.00,19276.00
".Murray County, Georgia",39628.00,39628.00,39533.00,39365.00,39311.00,39178.00,39215.00,39430.00,39347.00,39803.00,39943.00,40096.00
".Muscogee County, Georgia",189885.00,190570.00,191101.00,195271.00,198965.00,203225.00,200563.00,198702.00,196219.00,193836.00,194169.00,195769.00
".Newton County, Georgia",99958.00,99967.00,100133.00,100444.00,100956.00,102040.00,103441.00,104884.00,106499.00,107846.00,109421.00,111744.00
".Oconee County, Georgia",32808.00,32831.00,32925.00,33264.00,33514.00,34077.00,35072.00,35853.00,36929.00,38122.00,39478.00,40280.00
".Oglethorpe County, Georgia",14899.00,14881.00,14899.00,14708.00,14509.00,14423.00,14541.00,14732.00,14712.00,14874.00,15080.00,15259.00
".Paulding County, Georgia",142324.00,142397.00,142837.00,143606.00,144738.00,146753.00,148532.00,151649.00,155246.00,159509.00,164053.00,168667.00
".Peach County, Georgia",27695.00,27807.00,27857.00,27786.00,27765.00,27162.00,27142.00,26970.00,26885.00,26961.00,27363.00,27546.00
".Pickens County, Georgia",29431.00,29404.00,29436.00,29390.00,29260.00,29387.00,29807.00,30136.00,30652.00,31541.00,32014.00,32591.00
".Pierce County, Georgia",18758.00,18760.00,18815.00,18774.00,18905.00,19017.00,19010.00,19094.00,19104.00,19197.00,19388.00,19465.00
".Pike County, Georgia",17869.00,17873.00,17922.00,17785.00,17770.00,17774.00,17765.00,17925.00,17897.00,18204.00,18647.00,18962.00
".Polk County, Georgia",41475.00,41495.00,41547.00,41281.00,41101.00,40977.00,40879.00,41207.00,41555.00,41818.00,42346.00,42613.00
".Pulaski County, Georgia",12010.00,11999.00,11969.00,11839.00,11699.00,11563.00,11509.00,11395.00,11288.00,11181.00,11080.00,11137.00
".Putnam County, Georgia",21218.00,21218.00,21191.00,21240.00,21133.00,21280.00,21143.00,21307.00,21515.00,21692.00,21820.00,22119.00
".Quitman County, Georgia",2513.00,2510.00,2512.00,2453.00,2406.00,2367.00,2285.00,2275.00,2320.00,2333.00,2260.00,2299.00
".Rabun County, Georgia",16276.00,16273.00,16277.00,16257.00,16304.00,16184.00,16158.00,16223.00,16465.00,16545.00,16857.00,17137.00
".Randolph County, Georgia",7719.00,7721.00,7668.00,7567.00,7308.00,7201.00,7314.00,7150.00,7155.00,6969.00,6812.00,6778.00
".Richmond County, Georgia",200549.00,200594.00,201115.00,200568.00,201742.00,201335.00,201287.00,201451.00,201949.00,201673.00,201667.00,202518.00
".Rockdale County, Georgia",85215.00,85169.00,85354.00,85409.00,85427.00,86480.00,87164.00,88354.00,88987.00,89843.00,90505.00,90896.00
".Schley County, Georgia",5010.00,5013.00,5020.00,5044.00,5024.00,5095.00,5189.00,5209.00,5173.00,5235.00,5230.00,5257.00
".Screven County, Georgia",14593.00,14594.00,14501.00,14405.00,14168.00,14145.00,14002.00,14059.00,14003.00,13956.00,13960.00,13966.00
".Seminole County, Georgia",8729.00,8729.00,8727.00,8767.00,8871.00,8848.00,8603.00,8565.00,8427.00,8253.00,8270.00,8090.00
".Spalding County, Georgia",64073.00,64109.00,64096.00,64044.00,63691.00,63508.00,63692.00,63818.00,64546.00,65358.00,66107.00,66703.00
".Stephens County, Georgia",26175.00,26153.00,26117.00,25750.00,25703.00,25551.00,25406.00,25446.00,25637.00,25736.00,26007.00,25925.00
".Stewart County, Georgia",6058.00,6060.00,6102.00,6067.00,6109.00,5559.00,5887.00,5973.00,6122.00,6314.00,6435.00,6621.00
".Sumter County, Georgia",32819.00,32815.00,32684.00,32068.00,31582.00,31335.00,31161.00,30696.00,30403.00,29901.00,29796.00,29524.00
".Talbot County, Georgia",6865.00,6890.00,6880.00,6850.00,6640.00,6554.00,6534.00,6498.00,6366.00,6256.00,6290.00,6195.00
".Taliaferro County, Georgia",1717.00,1717.00,1703.00,1705.00,1674.00,1690.00,1693.00,1642.00,1611.00,1613.00,1612.00,1537.00
".Tattnall County, Georgia",25520.00,25510.00,25475.00,25436.00,25463.00,25635.00,25321.00,25387.00,25342.00,25409.00,25485.00,25286.00
".Taylor County, Georgia",8906.00,8909.00,8777.00,8440.00,8361.00,8380.00,8380.00,8243.00,8189.00,8110.00,8020.00,8020.00
".Telfair County, Georgia",16500.00,16490.00,16518.00,16243.00,16367.00,16633.00,16454.00,16451.00,15962.00,15929.00,15974.00,15860.00
".Terrell County, Georgia",9315.00,9507.00,9526.00,9392.00,9225.00,9165.00,9079.00,9013.00,8861.00,8695.00,8587.00,8531.00
".Thomas County, Georgia",44720.00,44723.00,44747.00,44590.00,44528.00,44770.00,44765.00,44796.00,44950.00,44619.00,44334.00,44451.00
".Tift County, Georgia",40118.00,40136.00,40251.00,41159.00,40945.00,40180.00,40453.00,40536.00,40554.00,40431.00,40542.00,40644.00
".Toombs County, Georgia",27223.00,27170.00,27244.00,27195.00,27168.00,27189.00,27135.00,27150.00,27121.00,26859.00,26902.00,26830.00
".Towns County, Georgia",10471.00,10477.00,10535.00,10580.00,10563.00,10787.00,11084.00,11212.00,11419.00,11553.00,11866.00,12037.00
".Treutlen County, Georgia",6885.00,6883.00,6894.00,6824.00,6789.00,6687.00,6811.00,6803.00,6710.00,6746.00,6813.00,6901.00
".Troup County, Georgia",67044.00,67040.00,67054.00,67629.00,68282.00,68801.00,69278.00,69595.00,69939.00,70062.00,70078.00,69922.00
".Turner County, Georgia",8930.00,8933.00,8910.00,8940.00,8445.00,8206.00,8066.00,7982.00,7944.00,7895.00,7908.00,7985.00
".Twiggs County, Georgia",9023.00,9026.00,8973.00,8827.00,8552.00,8516.00,8392.00,8347.00,8249.00,8253.00,8174.00,8120.00
".Union County, Georgia",21356.00,21358.00,21370.00,21252.00,21328.00,21424.00,21764.00,22007.00,22640.00,23376.00,23905.00,24511.00
".Upson County, Georgia",27153.00,27149.00,27054.00,26920.00,26562.00,26421.00,26161.00,26231.00,26245.00,26201.00,26185.00,26320.00
".Walker County, Georgia",68756.00,68738.00,68870.00,68801.00,68452.00,68594.00,68659.00,68537.00,68455.00,68999.00,69443.00,69761.00
".Walton County, Georgia",83768.00,83806.00,83992.00,84630.00,84975.00,86041.00,87526.00,88333.00,89786.00,91296.00,93202.00,94593.00
".Ware County, Georgia",36312.00,36298.00,36308.00,36274.00,35893.00,35743.00,35513.00,35327.00,35648.00,35668.00,35587.00,35734.00
".Warren County, Georgia",5834.00,5834.00,5782.00,5677.00,5544.00,5518.00,5458.00,5374.00,5345.00,5265.00,5247.00,5254.00
".Washington County, Georgia",21187.00,21182.00,21093.00,20969.00,20790.00,20573.00,20548.00,20736.00,20347.00,20311.00,20410.00,20374.00
".Wayne County, Georgia",30099.00,30097.00,30074.00,30294.00,30320.00,29990.00,29891.00,29430.00,29974.00,29797.00,29810.00,29927.00
".Webster County, Georgia",2799.00,2799.00,2781.00,2764.00,2765.00,2669.00,2611.00,2631.00,2616.00,2589.00,2606.00,2607.00
".Wheeler County, Georgia",7421.00,7431.00,7769.00,8079.00,7933.00,7935.00,7984.00,7911.00,8015.00,7960.00,7898.00,7855.00
".White County, Georgia",27144.00,27139.00,27203.00,27401.00,27626.00,27830.00,28021.00,28387.00,28828.00,29445.00,29988.00,30798.00
".Whitfield County, Georgia",102599.00,102605.00,102745.00,102920.00,102948.00,102728.00,103083.00,103669.00,104406.00,104234.00,104249.00,104628.00
".Wilcox County, Georgia",9255.00,9256.00,9314.00,9252.00,9074.00,9061.00,8937.00,9024.00,8841.00,8791.00,8827.00,8635.00
".Wilkes County, Georgia",10593.00,10593.00,10388.00,10229.00,10086.00,9920.00,9949.00,9911.00,9809.00,9860.00,9864.00,9777.00
".Wilkinson County, Georgia",9563.00,9570.00,9529.00,9416.00,9484.00,9363.00,9284.00,9080.00,9020.00,8954.00,9043.00,8954.00
".Worth County, Georgia",21679.00,21667.00,21692.00,21512.00,21349.00,21052.00,21006.00,20688.00,20703.00,20528.00,20302.00,20247.00
".Hawaii County, Hawaii",185079.00,185076.00,185363.00,187079.00,189161.00,191459.00,193711.00,195975.00,198316.00,199981.00,201509.00,201513.00
".Honolulu County, Hawaii",953207.00,953206.00,956285.00,967336.00,977994.00,986059.00,987414.00,991064.00,992268.00,986353.00,979858.00,974563.00
".Kalawao County, Hawaii",90.00,90.00,90.00,90.00,89.00,89.00,89.00,88.00,88.00,86.00,86.00,86.00
".Kauai County, Hawaii",67091.00,67095.00,67205.00,67888.00,68671.00,69632.00,70288.00,71021.00,71537.00,71827.00,72168.00,72293.00
".Maui County, Hawaii",154834.00,154840.00,155020.00,156936.00,158889.00,161004.00,163036.00,163904.00,165350.00,166146.00,166972.00,167417.00
".Ada County, Idaho",392365.00,392372.00,393354.00,401262.00,408862.00,415951.00,425471.00,432862.00,444486.00,456548.00,468764.00,481587.00
".Adams County, Idaho",3976.00,3978.00,3962.00,3981.00,3908.00,3863.00,3883.00,3891.00,3941.00,4127.00,4234.00,4294.00
".Bannock County, Idaho",82839.00,82842.00,83020.00,83641.00,83755.00,83455.00,83536.00,84184.00,84676.00,85482.00,86674.00,87808.00
".Bear Lake County, Idaho",5986.00,5986.00,5969.00,5956.00,5892.00,5948.00,5926.00,5879.00,5927.00,6023.00,6044.00,6125.00
".Benewah County, Idaho",9285.00,9283.00,9290.00,9173.00,9126.00,9030.00,9032.00,8996.00,9021.00,9157.00,9218.00,9298.00
".Bingham County, Idaho",45607.00,45605.00,45765.00,45893.00,45510.00,45423.00,45214.00,45057.00,45315.00,45884.00,46129.00,46811.00
".Blaine County, Idaho",21376.00,21377.00,21295.00,21083.00,21127.00,21325.00,21455.00,21636.00,22062.00,22373.00,22771.00,23021.00
".Boise County, Idaho",7028.00,7027.00,7005.00,6986.00,6790.00,6720.00,6779.00,6963.00,7095.00,7347.00,7655.00,7831.00
".Bonner County, Idaho",40877.00,40877.00,40902.00,40782.00,40347.00,40525.00,41289.00,41600.00,42357.00,43654.00,44705.00,45739.00
".Bonneville County, Idaho",104234.00,104294.00,104675.00,105813.00,106764.00,107369.00,108236.00,109849.00,112118.00,114488.00,116444.00,119062.00
".Boundary County, Idaho",10972.00,10972.00,10999.00,10823.00,10817.00,10853.00,10956.00,11299.00,11701.00,11965.00,12016.00,12245.00
".Butte County, Idaho",2891.00,2893.00,2915.00,2833.00,2760.00,2667.00,2658.00,2566.00,2572.00,2585.00,2587.00,2597.00
".Camas County, Idaho",1117.00,1117.00,1116.00,1115.00,1085.00,1043.00,1054.00,1070.00,1082.00,1096.00,1121.00,1106.00
".Canyon County, Idaho",188923.00,188922.00,189347.00,191354.00,193734.00,198590.00,202440.00,206842.00,211381.00,216858.00,223236.00,229849.00
".Caribou County, Idaho",6963.00,6963.00,6974.00,6844.00,6771.00,6787.00,6794.00,6733.00,6867.00,6973.00,7037.00,7155.00
".Cassia County, Idaho",22952.00,22964.00,23080.00,23106.00,23263.00,23344.00,23503.00,23499.00,23479.00,23650.00,23791.00,24030.00
".Clark County, Idaho",982.00,982.00,980.00,954.00,884.00,879.00,889.00,886.00,870.00,879.00,851.00,845.00
".Clearwater County, Idaho",8761.00,8761.00,8727.00,8609.00,8579.00,8568.00,8561.00,8554.00,8651.00,8646.00,8758.00,8756.00
".Custer County, Idaho",4368.00,4366.00,4357.00,4325.00,4327.00,4225.00,4132.00,4059.00,4084.00,4135.00,4250.00,4315.00
".Elmore County, Idaho",27038.00,27040.00,27121.00,26221.00,26287.00,26267.00,26226.00,25826.00,26137.00,26881.00,27362.00,27511.00
".Franklin County, Idaho",12786.00,12786.00,12781.00,12810.00,12798.00,12802.00,12910.00,12955.00,13320.00,13467.00,13704.00,13876.00
".Fremont County, Idaho",13242.00,13237.00,13225.00,13109.00,12966.00,12872.00,12803.00,12812.00,12914.00,13122.00,13155.00,13099.00
".Gem County, Idaho",16719.00,16719.00,16687.00,16692.00,16630.00,16569.00,16646.00,16685.00,16959.00,17311.00,17587.00,18112.00
".Gooding County, Idaho",15464.00,15472.00,15471.00,15355.00,15250.00,15169.00,15086.00,15188.00,15135.00,15121.00,15116.00,15179.00
".Idaho County, Idaho",16267.00,16267.00,16310.00,16462.00,16444.00,16249.00,16275.00,16301.00,16236.00,16373.00,16476.00,16667.00
".Jefferson County, Idaho",26140.00,26144.00,26223.00,26313.00,26641.00,26804.00,26944.00,27127.00,27830.00,28439.00,29405.00,29871.00
".Jerome County, Idaho",22374.00,22355.00,22442.00,22520.00,22578.00,22768.00,22926.00,22971.00,23433.00,23768.00,24066.00,24412.00
".Kootenai County, Idaho",138494.00,138466.00,138848.00,140932.00,142084.00,143897.00,146529.00,149367.00,153019.00,157320.00,161209.00,165697.00
".Latah County, Idaho",37244.00,37243.00,37255.00,37855.00,38094.00,38220.00,38517.00,38796.00,39050.00,39741.00,39829.00,40108.00
".Lemhi County, Idaho",7936.00,7936.00,7953.00,7986.00,7768.00,7716.00,7724.00,7737.00,7709.00,7829.00,7932.00,8027.00
".Lewis County, Idaho",3821.00,3821.00,3820.00,3806.00,3820.00,3805.00,3813.00,3791.00,3846.00,3884.00,3832.00,3838.00
".Lincoln County, Idaho",5208.00,5206.00,5206.00,5132.00,5262.00,5329.00,5331.00,5307.00,5303.00,5376.00,5398.00,5366.00
".Madison County, Idaho",37536.00,37548.00,37592.00,37908.00,37662.00,37527.00,37900.00,37989.00,38972.00,39370.00,39261.00,39907.00
".Minidoka County, Idaho",20069.00,20055.00,20083.00,20207.00,20152.00,20400.00,20339.00,20430.00,20613.00,20722.00,20719.00,21039.00
".Nez Perce County, Idaho",39265.00,39270.00,39315.00,39438.00,39504.00,39798.00,39841.00,39995.00,40136.00,40289.00,40256.00,40408.00
".Oneida County, Idaho",4286.00,4286.00,4290.00,4233.00,4225.00,4257.00,4178.00,4248.00,4296.00,4389.00,4462.00,4531.00
".Owyhee County, Idaho",11526.00,11526.00,11473.00,11376.00,11409.00,11394.00,11288.00,11288.00,11364.00,11618.00,11669.00,11823.00
".Payette County, Idaho",22623.00,22622.00,22637.00,22547.00,22675.00,22550.00,22754.00,22790.00,22888.00,23163.00,23507.00,23951.00
".Power County, Idaho",7817.00,7819.00,7872.00,7780.00,7830.00,7791.00,7729.00,7687.00,7681.00,7606.00,7700.00,7681.00
".Shoshone County, Idaho",12765.00,12800.00,12749.00,12662.00,12703.00,12673.00,12375.00,12440.00,12416.00,12519.00,12790.00,12882.00
".Teton County, Idaho",10170.00,10165.00,10151.00,10161.00,10125.00,10399.00,10436.00,10725.00,11165.00,11445.00,11651.00,12142.00
".Twin Falls County, Idaho",77230.00,77241.00,77545.00,78100.00,78550.00,79894.00,80986.00,82245.00,83819.00,85374.00,86029.00,86878.00
